"bin","bbl","evictions"
3390991,"3044800145",3
3390995,"3016250034",26
3390998,"3044800148",1
3391034,"3022491128",1
3391046,"3034180128",3
3391047,"3034180027",4
3391050,"3034510035",2
3391052,"3034990008",1
3391056,"3034990111",2
3391057,"3034990112",4
3391115,"3034290106",1
3391186,"3000537501",2
3391206,"3023407502",26
3391208,"3044520020",83
3391209,"3044520020",117
3391222,"3000527501",2
3391226,"3016570109",1
3391250,"3045920039",3
3391253,"3045920040",4
3391261,"3014610123",6
3391267,"3017550020",19
3391294,"3011400153",1
3391309,"3017157509",2
3391328,"3023321001",106
3391343,"3030510007",1
3391349,"3038730105",1
3391367,"3040130013",4
3391410,"3075640123",1
3391412,"3016470046",1
3391540,"3000287502",3
3391591,"3037717501",155
3391608,"3014660124",1
3391611,"3042550043",1
3391613,"3014660127",2
3391635,"3042700049",1
3391650,"3035250115",1
3391651,"3035250116",1
3391658,"3049030009",3
3391663,"3017120139",10
3391665,"3038270022",1
3391666,"3038270023",4
3391669,"3038270026",3
3391670,"3038270027",4
3391672,"3038270029",1
3391673,"3038270030",2
3391687,"3037630113",2
3391721,"3071150012",2
3391759,"3010537503",2
3391812,"3014680020",1
3391840,"3020940010",30
3391846,"3017430081",1
3391875,"3027217503",1
3391894,"3040870127",1
3391895,"3040870128",2
3391897,"3040870129",1
3391899,"3040870130",3
3391900,"3040870131",1
3391902,"3040871010",1
3391903,"3040871007",3
3391937,"3046120067",5
3391939,"3084707501",1
3391941,"3020457501",4
3391961,"3086697503",1
3392002,"3063827501",1
3392174,"3032930019",1
3392185,"3068017503",1
3392207,"3045650025",2
3392210,"3045650027",4
3392234,"3033287501",6
3392352,"3066237501",3
3392394,"3002867505",3
3392416,"3009747504",2
3392422,"3013257501",1
3392424,"3013480010",1
3392429,"3019277501",2
3392539,"3005310013",2
3392546,"3039850005",27
3392599,"3006490035",2
3392630,"3030237504",1
3392635,"3046607501",20
3392658,"3032540001",1
3392659,"3032540078",2
3392663,"3034170001",5
3392670,"3035230104",2
3392671,"3035230105",1
3392673,"3035230107",1
3392678,"3035230112",2
3392687,"3038670172",2
3392717,"3017540001",2
3392802,"3072987502",1
3392865,"3011490018",10
3392944,"3032680055",2
3392968,"3001337501",2
3392984,"3001797504",2
3393015,"3042620058",1
3393104,"3009450039",1
3393133,"3033500008",2
3393219,"3034170054",1
3393241,"3034560044",3
3393313,"3035550016",1
3393316,"3007937503",1
3393458,"3039860001",17
3393504,"3040090119",6
3393505,"3040090121",2
3393515,"3040090120",3
3393530,"3014810068",4
3393604,"3013680027",1
3393605,"3013680028",1
3393724,"3014177501",3
3393728,"3015260149",1
3393735,"3016120039",11
3393745,"3017547502",7
3393764,"3018630053",1
3393781,"3045920041",1
3393783,"3045920044",3
3393824,"3022307506",1
3393882,"3025220016",30
3393888,"3020490002",121
3393923,"3031377501",1
3393940,"3034570055",4
3393959,"3036027501",67
3393973,"3038750031",3
3393974,"3038750030",1
3394020,"3020607501",3
3394021,"3034970051",81
3394022,"3034970065",67
3394045,"3048000018",1
3394046,"3048000019",2
3394058,"3014480136",1
3394065,"3053827506",1
3394114,"3064027502",1
3394115,"3003047501",18
3394133,"3068027502",1
3394141,"3069041107",1
3394148,"3071037501",1
3394167,"3086690018",3
3394170,"3055917510",1
3394286,"3013800006",9
3394296,"3069240117",1
3394335,"3001700015",49
3394383,"3011550016",4
3394407,"3013830042",6
3394409,"3014710079",2
3394430,"3018890023",1
3394522,"3034230061",4
3394523,"3034560030",4
3394588,"3032660035",1
3394594,"3053960045",3
3394652,"3013390066",2
3394664,"3023680031",1
3394725,"3036720004",1
3394933,"3055870064",1
3394953,"3031137501",32
3394956,"3033610070",2
3394963,"3015420037",33
3394968,"3017910072",14
3394972,"3052100017",64
3394974,"3014637501",130
3395069,"3017430075",2
3395073,"3024090117",1
3395077,"3011560080",3
3395103,"3044690001",150
3395115,"3012017501",1
3395153,"3020330001",49
3395154,"3020330002",47
3395182,"3010540010",1
3395213,"3014520005",47
3395216,"3023680033",1
3395374,"3054007501",1
3395449,"3022390008",5
3395505,"3066090045",5
3395956,"3009200011",2
3396015,"3017877501",1
3396016,"3034310128",1
3396033,"3051477501",1
3396327,"3041070105",3
3396413,"3012310041",4
3396416,"3012310043",1
3396443,"3013400044",1
3396444,"3013400043",3
3396445,"3013400045",2
3396446,"3013400046",3
3396447,"3013400146",1
3396448,"3013400246",1
3396569,"3030490125",2
3396636,"3023517501",1
3396730,"3013490033",45
3396747,"3017620041",29
3396753,"3019531201",3
3396764,"3023060001",4
3396768,"3023497501",11
3396813,"3020450057",6
3396842,"3004137501",2
3396858,"3023250024",3
3396859,"3004787503",1
3396874,"3067710037",1
3396883,"3013057501",11
3396894,"3030440016",6
3396896,"3030490043",1
3396901,"3001220013",6
3396904,"3031511101",5
3396918,"3072607506",1
3396933,"3075567501",14
3396952,"3007757501",1
3396958,"3050837502",18
3396985,"3056287513",1
3397020,"3044520085",124
3397038,"3042950063",45
3397039,"3042950063",14
3397047,"3016990027",73
3397081,"3080367501",2
3397112,"3047937504",1
3397114,"3020167501",4
3397141,"3053677502",10
3397150,"3086730012",3
3397165,"3086761101",1
3397381,"3056377502",1
3397383,"3012470011",8
3397389,"3023247501",58
3397403,"3031660052",3
3397407,"3031327501",1
3397443,"3001657501",1
3397446,"3023327502",3
3397490,"3041900025",6
3397505,"3033840030",6
3397579,"3007947501",1
3397585,"3009147501",4
3397606,"3020137503",1
3397615,"3024687501",12
3397624,"3049337501",3
3397668,"3074047505",2
3397699,"3023937502",1
3397720,"3001521001",5
3397863,"3019920020",8
3397891,"3017630024",19
3397935,"3013327504",3
3398052,"3023440016",1
3398101,"3016991001",8
3398118,"3034710028",2
3398151,"3017780089",12
3398181,"3023060015",1
3398194,"3011560045",3
3398195,"3017810061",12
3398202,"3044487501",22
3398460,"3024880052",1
3398467,"3040917501",134
3398471,"3068210117",1
3398478,"3020337501",46
3398541,"3088157501",1
3398621,"3044527501",25
3398622,"3044527502",41
3398648,"3036170025",8
3398651,"3036170025",15
3398655,"3036170036",10
3398657,"3036170040",11
3398658,"3036170040",12
3398883,"3034560031",2
3398909,"3007737501",1
3399104,"3017430074",1
3399146,"3012500040",8
3399196,"3013470054",4
3399541,"3017030038",1
3399619,"3017540036",2
3399638,"3017820063",3
3399639,"3017820064",5
3399649,"3017860008",1
3399652,"3017880040",3
3399653,"3017880163",1
3399723,"3019130102",4
3399938,"3023870007",2
3399966,"3024210040",9
3400424,"3030400023",1
3400444,"3030530022",2
3400523,"3031517502",13
3400703,"3032270021",1
3400752,"3032447501",4
3400758,"3032540008",1
3401060,"3034560032",1
3401200,"3037820140",78
3402410,"3042630011",1
3402592,"3013680040",6
3403573,"3030700015",1
3404587,"3042570001",55
3407160,"3018930002",3
3411911,"3070710019",18
3412620,"3027310001",1
3412923,"3055931701",5
3412935,"3021067502",7
3413671,"3005800024",1
3413678,"3087867501",1
3413812,"3017780031",7
3413819,"3018020187",1
3413820,"3018020087",1
3413823,"3019740001",2
3413831,"3025760042",1
3413844,"3032060001",3
3413859,"3042570006",36
3413896,"3051110038",1
3414037,"3024447501",1
3414419,"3024090014",1
3417514,"3014740052",4
4000019,"4000180001",2
4000082,"4000290039",1
4000087,"4000290048",1
4000095,"4000300031",2
4000168,"4000330031",1
4000172,"4000330035",1
4000247,"4000420038",1
4000250,"4000430004",1
4000263,"4000440023",1
4000338,"4000460043",1
4000341,"4000460046",1
4000351,"4000470007",4
4000440,"4000520017",5
4000444,"4000520035",1
4000445,"4000520036",4
4000446,"4000520038",3
4000448,"4000520041",2
4000449,"4000520042",4
4000467,"4000550013",2
4000468,"4000550017",3
4000469,"4000550020",2
4000470,"4000550029",1
4000493,"4000570016",1
4000511,"4000600008",1
4000519,"4000620028",18
4000520,"4000620030",15
4000623,"4000770057",1
4000631,"4000780009",1
4000697,"4000827501",1
4000706,"4000850001",4
4000707,"4000850002",1
4000731,"4000850102",2
4000802,"4001160057",1
4000857,"4001250028",6
4000858,"4001280001",6
4000886,"4001280072",2
4000887,"4001280073",4
4000949,"4001290070",21
4000969,"4001310004",2
4000975,"4001310011",4
4000976,"4001310013",3
4000980,"4001310036",2
4001044,"4001320063",1
4001048,"4001320067",44
4001067,"4001330001",1
4001129,"4001330070",32
4001141,"4001340001",34
4001147,"4001340011",2
4001155,"4001340021",1
4001163,"4001340029",3
4001168,"4001340039",8
4001171,"4001340045",9
4001174,"4001350001",1
4001191,"4001350021",1
4001192,"4001350022",1
4001200,"4001350035",2
4001207,"4001350042",2
4001242,"4001360036",1
4001243,"4001360039",1
4001247,"4001370004",3
4001248,"4001370013",8
4001249,"4001370020",8
4001280,"4001380005",1
4001281,"4001380006",2
4001282,"4001380007",14
4001293,"4001397501",12
4001294,"4001390011",37
4001299,"4001390024",21
4001300,"4001390029",2
4001303,"4001390035",16
4001313,"4001400025",3
4001314,"4001400040",53
4001355,"4001480001",17
4001430,"4001490001",7
4001520,,2
4001532,"4001510054",2
4001534,"4001510058",1
4001555,"4001530007",4
4001556,"4001530012",4
4001560,"4001530033",1
4001734,"4001560003",2
4001745,"4001560051",1
4001749,"4001570005",19
4001750,"4001570009",11
4001753,"4001570032",1
4001757,"4001570040",5
4001758,"4001570133",1
4001771,"4001580038",26
4001773,"4001590001",13
4001781,"4001590031",4
4001835,"4001597502",2
4001896,"4001600009",24
4001897,"4001600018",6
4001899,"4001600029",6
4001901,"4001607501",9
4001911,"4001610014",1
4001912,"4001610017",2
4001913,"4001610020",25
4001914,"4001610026",22
4001915,"4001610033",14
4001927,"4001620011",13
4001930,"4001620019",18
4001932,"4001620028",1
4001933,"4001620033",4
4001934,"4001620034",7
4001945,"4001630009",8
4001946,"4001630011",2
4001948,"4001630014",16
4001949,"4001630019",12
4001951,"4001630031",16
4001961,"4001650001",11
4001966,"4001660006",9
4001970,"4001670001",1
4001971,"4001680001",29
4001995,"4001680041",15
4002006,"4001690001",12
4002008,"4001690009",1
4002009,"4001690011",1
4002010,"4001690013",1
4002011,"4001690015",1
4002012,"4001690016",1
4002015,"4001690029",3
4002016,"4001690032",2
4002027,"4001700001",3
4002036,"4001700016",21
4002037,"4001700021",13
4002042,"4001700037",1
4002077,"4001710027",16
4002088,"4001710047",2
4002098,"4001710061",6
4002104,"4001730009",2
4002129,"4001730048",5
4002244,"4001810064",1
4002258,"4001810082",1
4002379,"4001840009",1
4002383,"4001840029",7
4002386,"4001840037",1
4002388,"4001850017",48
4002389,"4001850027",14
4002390,"4001860001",9
4002416,"4001860037",1
4002417,"4001860039",6
4002418,"4001860042",20
4002454,"4001880013",4
4002457,"4001880019",1
4002458,"4001880021",13
4002461,"4001880031",1
4002462,"4001880032",2
4002479,"4001890014",13
4002480,"4001890019",13
4002483,"4001890031",2
4002495,"4001900010",1
4002496,"4001900013",9
4002497,"4001900016",12
4002498,"4001900020",5
4002499,"4001900025",20
4002507,"4001900043",2
4002514,"4001910030",18
4002515,"4001910035",14
4002516,"4001910040",25
4002519,"4001920001",2
4002520,"4001920003",2
4002524,"4001920011",1
4002531,"4001920018",2
4002541,"4001920040",2
4002542,"4001920042",1
4002543,"4001920045",10
4002546,"4001920054",1
4002584,"4001930047",9
4002585,"4001930055",6
4002592,"4001940006",1
4002593,"4001940007",6
4002594,"4001940017",2
4002595,"4001940022",2
4002596,"4001940023",12
4002600,"4001940043",1
4002601,"4001940044",1
4002604,"4001940047",2
4002609,"4001940052",1
4002618,"4001950001",5
4002619,"4001950005",6
4002620,"4001950007",2
4002626,"4001950034",4
4002631,"4001950041",3
4002633,"4001950044",9
4002639,"4001960012",14
4002640,"4001960022",8
4002645,"4001980001",13
4002646,"4001980005",8
4002647,"4001980011",2
4002648,"4001980019",2
4002661,"4001980037",3
4002665,"4001980041",1
4002693,"4001990033",7
4002697,"4001990052",3
4002706,"4001997501",3
4002771,"4002000023",9
4002772,"4002000030",33
4002801,"4002010001",13
4002848,"4002020002",1
4002866,"4002020023",1
4002908,"4002050024",22
4002926,"4002070001",23
4002997,"4002090025",1
4003010,"4002090042",1
4003049,"4002100032",1
4003257,"4002280018",1
4003336,"4002320018",45
4003390,"4002360066",59
4003392,"4002360079",1
4003507,"4002680015",2
4003575,"4002970035",2
4003576,"4002970036",1
4003578,"4002970038",2
4003629,"4003040020",5
4003700,"4003110002",2
4003701,"4003110003",2
4003714,"4003110024",1
4003758,"4003190003",1
4003759,"4003190005",8
4003793,"4003200022",4
4003845,"4003240009",1
4003854,"4003240020",1
4003855,"4003240021",1
4003857,"4003240023",3
4003921,"4003280044",2
4003932,"4003290011",1
4003992,"4003380048",2
4004058,"4003390165",1
4004094,"4003400044",1
4004099,"4003400049",1
4004105,"4003410001",2
4004107,"4003410010",2
4004111,"4003410018",2
4004139,"4003420018",8
4004140,"4003420024",3
4004141,"4003420029",1
4004162,"4003430024",11
4004339,"4003550017",1
4004366,"4003590016",1
4004383,"4003600021",3
4004446,"4003670040",1
4004450,"4003680004",3
4004451,"4003680006",4
4004509,"4003700032",4
4004536,"4003730012",1
4004609,"4003830013",1
4004660,"4003850015",1
4004702,"4003870012",10
4004720,"4003880013",24
4004768,"4003950012",2
4004769,"4003950014",1
4004781,"4003950042",2
4004783,"4003960002",1
4004806,"4003970014",1
4004828,"4003980025",1
4004906,"4004070007",9
4004920,"4004070026",9
4004923,"4004070030",1
4005003,"4004140035",28
4005036,"4004170030",2
4005043,"4004180014",9
4005181,"4004387501",1
4005229,"4004470001",3
4005397,"4004750027",1
4005440,"4005020026",1
4005448,"4005020041",9
4005452,"4005030005",5
4005469,"4005040001",1
4005480,"4005050010",1
4005485,"4005050028",1
4005574,"4005100020",42
4005578,"4005110001",1
4005628,"4005140010",2
4005635,"4005150001",1
4005636,"4005150003",1
4005710,"4005170004",2
4005714,"4005170009",1
4005716,"4005170011",4
4005720,"4005170015",2
4005723,"4005170019",8
4005774,"4005190024",1
4005793,"4005310002",8
4005831,"4005310059",19
4005832,"4005310060",2
4005859,"4005320026",1
4005893,"4005330033",1
4005973,"4005350032",1
4006057,"4005380028",1
4006060,"4005380033",1
4006076,"4005390005",1
4006086,"4005390023",4
4006095,"4005390035",25
4006123,"4005430002",2
4006136,"4005430025",1
4006150,"4005430087",1
4006157,"4005440004",5
4006161,"4005440019",9
4006175,"4005440042",1
4006220,"4005460021",1
4006225,"4005460026",1
4006226,"4005460027",1
4006261,"4005480001",4
4006262,"4005480005",5
4006266,"4005480013",2
4006273,"4005480025",1
4006312,"4005490036",1
4006399,"4005550029",6
4006417,"4005560023",1
4006498,"4005650023",6
4006499,"4005650027",8
4006527,"4005660001",6
4006568,"4005670007",1
4006610,"4005680001",8
4006620,"4005680012",2
4006621,"4005680031",4
4006635,"4005690001",1
4006636,"4005690003",3
4006649,"4005690032",1
4006668,"4005690056",1
4006690,"4005700023",1
4006699,"4005700033",1
4006724,"4005710001",5
4006744,"4005710026",1
4006788,"4005730005",1
4006809,"4005730040",2
4006853,"4005740031",1
4006869,"4005747501",1
4006879,"4005750002",6
4006888,"4005750015",1
4006897,"4005750029",1
4006909,"4005760001",15
4006916,"4005760036",34
4006920,"4005761001",3
4006938,"4005770005",1
4006945,"4005770019",18
4006946,"4005770023",47
4006947,"4005770036",2
4006948,"4005770040",1
4006952,"4005770056",2
4006953,"4005777501",2
4007080,"4005780006",13
4007084,"4005780013",7
4007103,"4005790018",2
4007108,"4005790032",19
4007109,"4005790036",49
4007118,"4005790070",3
4007122,"4005790082",4
4007123,"4005790087",13
4007140,"4005800002",1
4007158,"4005800024",3
4007160,"4005800026",5
4007161,"4005800027",2
4007163,"4005800030",3
4007190,"4005810033",16
4007195,"4005810049",1
4007197,"4005810051",1
4007209,"4005820005",3
4007257,"4005830001",1
4007264,"4005830011",2
4007278,"4005830040",2
4007289,"4005840001",3
4007338,"4005850004",1
4007357,"4005850035",6
4007414,"4005860057",1
4007427,"4005860076",1
4007449,"4005870018",30
4007472,"4005880007",1
4007474,"4005880009",1
4007475,"4005880014",3
4007476,"4005880018",11
4007481,"4005880030",1
4007485,"4005880038",9
4007495,"4005880057",2
4007542,"4005890236",1
4007580,"4005900001",1
4007590,"4005900021",15
4007591,"4005900023",6
4007608,"4005910023",3
4007614,"4005920003",1
4007628,"4005920044",1
4007631,"4005920047",10
4007654,"4005930035",3
4007681,"4005950003",1
4007748,"4005970001",36
4007772,"4005970099",1
4007819,"4005980028",1
4007843,"4005987501",3
4007868,"4005990033",1
4007879,"4005990121",2
4007984,"4006030021",14
4008016,"4006040026",2
4008053,"4006050020",1
4008054,"4006050023",1
4008100,"4006060026",1
4008101,"4006060029",22
4008103,"4006060036",5
4008133,"4006070018",8
4008165,"4006080029",17
4008166,"4006080034",16
4008170,"4006080042",1
4008178,"4006090001",2
4008195,"4006090027",1
4008196,"4006090029",4
4008198,"4006090032",1
4008200,"4006090035",1
4008229,"4006100021",1
4008232,"4006100024",1
4008234,"4006100027",2
4008235,"4006100028",1
4008237,"4006100031",9
4008248,"4006100043",3
4008258,"4006110037",1
4008284,"4006110066",1
4008315,"4006120020",1
4008345,"4006120053",12
4008346,"4006120057",6
4008354,"4006120069",23
4008368,"4006137501",1
4008379,"4006130047",1
4008380,"4006130049",2
4008381,"4006130050",1
4008384,"4006130054",1
4008387,"4006130059",1
4008408,"4006140010",5
4008429,"4006140035",1
4008430,"4006140036",1
4008444,"4006140052",1
4008449,"4006140061",8
4008499,"4006150053",2
4008507,"4006150064",2
4008510,"4006150069",22
4008544,"4006160024",1
4008553,"4006160038",5
4008581,"4006160073",1
4008582,"4006160074",2
4008585,"4006160077",1
4008603,"4006170103",2
4008606,"4006190006",10
4008660,"4006200006",1
4008689,"4006200049",1
4008690,"4006200051",9
4008739,"4006210001",5
4008772,"4006210041",2
4008777,"4006210047",4
4008788,"4006210062",4
4008828,"4006220031",8
4008869,"4006230001",2
4008877,"4006230009",1
4008878,"4006230012",2
4008881,"4006230018",1
4008885,"4006230022",1
4008888,"4006230025",1
4008891,"4006230028",1
4008894,"4006230031",1
4008895,"4006230033",8
4008896,"4006230035",1
4008914,"4006230056",1
4008920,"4006230063",1
4008921,"4006230064",4
4008924,"4006230071",5
4008925,"4006230075",15
4008946,"4006240018",5
4008947,"4006240021",2
4008956,"4006240032",1
4008957,"4006240033",1
4008970,"4006240046",1
4008971,"4006240050",16
4008989,"4006240068",1
4008992,"4006240071",1
4009004,"4006250004",8
